23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb
,,0.3928210412961703,,,,0.2511904770871918,,,,0.341534521872701,,,,,,,,,,,,,,0.0144539597439367,,,,
,0.1332825727419367,0.3606131079411661,,,,0.0846630857805684,,,0.4062509037170516,0.0151903298192772,,,,,,,,,,,,,,,,,,
,,0.0550691595076909,,,,,,,0.6493055809148007,0.0348388837908104,,,,0.1623431743487926,,,,,,,,,0.0432746121045588,,0.0055371861614588,,,0.0496314031718873
,0.272700706606622,0.6509489229792849,,,,,,,,,,,,,,0.0518383181208267,,,,,,,0.0245120522932664,,,,,
0.0282373888490512,0.0506056476032349,0.3004761531167827,0.1819306105756425,,,0.049009477867101,0.0020901443123206,,0.3100689620493217,0.0073521467071407,0.0013387024722637,,0.006073525572866,0.0272432036440788,,,,,,,0.0149250789517373,,0.0050114945813902,,0.0008300370657364,,,0.0148074266313314
,0.0432488941877729,0.5338168576525824,0.2165061751985786,,0.0762344746854757,0.0509449444008765,,,0.0758892459481802,0.0033594079265333,,,,,,,,,,,,,,,,,,
,,0.1850798034218821,,,,0.0333121909528169,0.0332037662540461,,0.7216807379727063,,,,,,,0.0066954099348249,,,,,,,0.0055315641244097,,0.0046087918830185,,,0.0098877354562951
,,0.9436748362470676,,,,,,,,,,,,,,,,,,,,,0.0563251637529323,,,,,
,0.5925084977936876,,,,,,,,0.3854569277535068,,,,,,,,,,,,,,0.0166010155850184,,,,,0.005433558867787
,0.0548812897902881,0.4739841072789121,,,,0.0207231215441526,,,0.4196809586760106,0.0082438392495287,,,,,,,,,,,,,,,,,,0.0224866834611076
,,0.8226201518874395,,,,,,,,,,,,,,0.0420382980265417,,,,,,,0.0498342913471859,,,,,0.0855072587388328
,,,0.5548584917840412,,0.4451415082159588,,,,,,,,,,,,,,,,,,,,,,,
,,0.994225063615366,,,,,,,,,,,,,,,,,,,,,,,,,,0.005774936384634
,0.0364135523958956,0.3759228505488201,0.2240925465193516,,,0.2061997236023766,,,0.1546335914938199,0.0027377354397359,,,,,,,,,,,,,,,,,,
,,0.0792643138448009,,,,0.1586343769345761,0.025707643551644,,0.7184932476275312,,,,,,,,,,,,,,0.0135880982315704,,0.0043123198098772,,,
,,0.170459688464896,,,,0.829540311535104,,,,,,,,,,,,,,,,,,,,,,
,0.104168830699907,0.674434048646022,,,,0.0191622770602561,,,0.1395403776258971,0.0132439351802425,,,,,,0.0183750101279219,,,,,,,0.0255566851479017,,0.002210326033095,,,0.0033085094787562
,0.2078066928008932,0.5986968808828005,,,,0.0410185651842568,,,,0.0205506083308743,,,,,,,,,,,,,0.119224003590996,,,,,0.012703249210179
