23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,,,,,,,,,,,,,,,,,,,,,,,,,4.747278404687025e-15,,,67108864
,,,,,,,,1.7508333417104379e-15,5.9158321977024625e-15,,,,,,,,,,,,,,,,,,,,768
,,,,,,,,,,,,,,1.0184542847670403e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.7891042726635836e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,4.546199977575331e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.831875833437762e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,3.6338945862109206e-16,1.3049621411214998e-13,3.106416364729415e-15,,,,2.2674275870905087e-14,,,,,,,1.2587189728252377e-15,,,,,,,4.258541022523697e-16,270550784
,8.180721612582576e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,8.265228195430172e-16,,,,1.837270202296923e-15,,,,,,,,,,,,,,,17408
,8.773689962799946e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1.989541215294761e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,3.282535299564627e-15,6.870930485550672e-16,,,,6.7614702308473255e-15,,,,,,,,,,,,,,,17920
,4.2732515919976785e-15,,,,,,,4.255097716720489e-16,4.2673261350513067e-14,9.10813245562791e-15,,,,4.592331514216439e-14,,,,,,,,,,,,,,1.2880769118604188e-16,268453634
,1.4623547930221051e-15,,,,,,,,2.7484511616020094e-14,4.57432603887814e-15,,,,4.4544088022564705e-14,,,,,,,,,,,,,,7.818065306159314e-17,268453378
,,,5.9479917130998095e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.577093714920672e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.736448948961872e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,3.0476912128135957e-15,8.045258202601424e-16,,,,1.284932825523113e-15,,,,,,,,,,,,,,,17920
,8.317560674084768e-16,,,,,,,,3.0302953286501655e-15,1.0700486431647496e-15,,,,4.4422995696945054e-15,,,,,,,,,,,,,,,17922
,,2.3911270478660293e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.4131912772709105e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.939390226889052e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.438290664418187e-16,,,,,,1.7019472754510899e-15,,7.503127656432797e-16,,,,,,,,,,,,,,,,,,,1284
,,,,,,,,,3.556519776228127e-15,1.454819226820498e-16,,,,,,,,,,,,,,,,,,,1536
,,,,,,,,,,,,,,,,,,,,,1.2105408044238598e-15,,,,,,,,2097152
,,,,5.579426057345782e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,1.8289414335945604e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,5.417742781159503e-16,,,,6.414240849153211e-15,,,,,,,,,,,,,,5.622504975803893e-17,268452864
,,,,,,,,,,2.5338844460847793e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,,,6.355912045389363e-17,,,,,,8388608
,3.018896093845532e-15,,,,,,,,5.198253024326776e-15,6.178548210688574e-15,,,,5.09396076502492e-15,,,,,,,,,,,,,,,17922
,,,,,5.412060224128925e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,8.182181839713833e-16,6.870429419166691e-15,,,,,,,,,,,,,,,,,,,,768
,,,,,,,,,,,,,,,,,,,,,,,7.709659451825548e-17,,,,,,8388608
,8.078092316455952e-16,,,,,,,,8.533907173014374e-15,5.247399656646975e-15,,,,5.99675757270311e-15,,,,,,,,,,,,,,6.69014976450645e-17,268453378
,1.132801361308814e-15,,,,,,,,7.914180372240906e-15,5.701715563825668e-15,,,,7.333188162428733e-15,,,,,,,,,,,,,,1.343181283998396e-16,268453378
,,,,,,,,,,,,,2.0258830428607096e-16,,,,,,,,,,,,,,,,8192
,,,,,,,1.741826550395996e-16,,,,,,,,,,,,,,,,,,,,,,128
,,,,,4.46535163408185e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.4993348449978836e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
2.0780158586866868e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,3.025785946000091e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.539080736686971e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.4137874159835325e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.787524705320859e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,2.4953729389904967e-15,2.133781621358229e-16,,,,,,,,,,,,,,,,,,,1536
,,,,,,,,,,3.983607771172615e-16,,,,2.6286307015394314e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,7.418398372493655e-15,1.9433466834973976e-15,,,,4.963143901781625e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,1.5535458255574817e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.5115395111168784e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,1.901379290678721e-15,2.781061936804169e-16,,,,,,4.989737744360397e-16,1.8008121540210267e-14,4.522018420713412e-15,,,,1.2762082536560804e-14,,,,,,,,,,,,,,,18182
,,,,,4.919145900083059e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,6.217882321225257e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.93386949536416e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1184591814824793e-16,268435456
1.914338123874218e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,5.336336826351537e-16,,,,1.0378345800287095e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.3093272652514955e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,5.407350756660779e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.2498288640242285e-16,,,,,,,,,,,,,,,,,,,1024
1.851668644048712e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,1.8410656477449662e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,2.6432376049243817e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,2.62149274972009e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,6.870930485550672e-16,,,,1.8889508598883962e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,4.2088640345356556e-15,3.341018297438922e-16,,,,2.4202929167953954e-15,,,,,,,,,,,,,,,17920
,1.66305171670847e-15,,,,,,,3.682510151237064e-16,6.400741245664611e-15,3.718868076687755e-15,,,,2.3185464964446122e-15,,,,,,,,,,,,,,,18178
2.3847272448534913e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,6.04934579266024e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.105834663602841e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.960925043982808e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,2.3911270478660293e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.986174182604498e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.7592343995859734e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.8591901846461766e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,5.1044583600718365e-15,,,,,,,,,,,,,,,16384
,,,5.729242589145585e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,3.4732121167242116e-15,,,,,,,,,,,,,,,,,,,,,,,64
,,2.498044633873017e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.2082596526179901e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.0772329886841223e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.6582824199983754e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,4.499757977741548e-16,,,,1.370528999822506e-15,,,,,,,,,,,,,,,17408
,1.0073658298194404e-15,,,,,,,,4.593747447468649e-15,1.9237746940563003e-15,,,,1.856650367785616e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,4.9351408005377915e-15,2.064499741524249e-16,,,,6.344794661359255e-15,,,,,,,,,,,,,,,17920
,1.2696401479233689e-15,,,,,,,,6.265923492853328e-15,2.782350430608014e-15,,,,1.3697987543303846e-14,,,,,,,,,,,,,,,17922
,,,,,,,,,,1.8117111814010404e-15,,,,1.3236898991833832e-14,,,,,,,,,,,,,,,17408
,,,,,,,,,5.587485408300629e-15,1.7226839261490967e-15,,,,1.456767615191715e-14,,,,,,,,,,,,,,,17920
,,,,,,,,,,,,,,3.147052431832357e-15,,,,,,,,,,,,,,,16384
,,,,,4.958265958127756e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.3168653209365498e-15,,,,1.0757875933629932e-15,,,,,,,,,,,,,,,17408
,,,,,,,,2.850638125440757e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,4.486215776806243e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,1.84223830625606e-14,5.419411532253064e-16,,,,,,2.0803409986133395e-15,1.373849674670153e-13,3.3854407928440266e-14,,,4.077800041518238e-16,7.759065634688992e-14,,,,,,,4.4538129275559345e-15,,,,,,,2.828413200960283e-16,270558982
,1.8090130157939617e-15,,,,,,,,1.9206261139962553e-14,7.176553551216551e-15,,,7.159039479656408e-16,3.5788249710040604e-14,,,,,,,1.274048446033753e-15,,,,,,,2.979949947600207e-16,270558722
,,,,,,,,,1.4302806600326184e-14,1.7225107906897773e-15,,,,7.724023338234576e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,2.691500900157012e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,3.1227804942618157e-16,,,,,,,,,,,,,,,,,,,1024
,1.8945373376036247e-15,,,,,,,,3.941402839705811e-15,3.1756981610575468e-15,,,,2.901569210943098e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,5.328722155552506e-15,,,,,2.831315835278994e-15,,,,,,,,,,,,,,5.682775382829808e-17,268452352
,,,,,,,,,,6.950604529059812e-16,,,,,,,,,,,,,,,,,,,1024
,,1.0658375520744202e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.328234201577687e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.050643337722171e-16,,,,,,,,,,,,,,,,,,,1024
,,3.0892361255674635e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,3.635466321527438e-16,,,,1.053177248891046e-15,,,,,,,,,,,,,,,17408
,1.204641685339042e-15,,,,,,,,2.9976782205713745e-15,6.380761175287036e-16,,,,,,,,,,,,,,,,,,,1538
,,,,,4.488823585083293e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.605507339815278e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.911477066093747e-15,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,2.9397674570840916e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,2.781567246517698e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,3.951809619638581e-15,,,,,,,,,,,,,,,,,,,,,,,64
,,,5.560588903436876e-15,,4.7678808653312974e-15,,,,,,,,,,,,,,,,,,,,,,,,40
,,,5.8661060425654476e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.86698554327212e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,2.8387247730248665e-16,,,,,,,,,,,,,,,,,,,1024
,1.1658707095426313e-15,,,,,,,,,3.812918375741437e-15,,,,4.458450075291837e-15,,,,,,,,,,,,,,,17410
,,,,,,,,,,,,,,8.747174193420862e-16,,,,,,,,,,,,,,,16384
1.8767363411888896e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,1.2627771876064077e-16,,,,,,,4194304
,,,,,,,,,,2.1684226308634278e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.700765034867962e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.6012125452616514e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.467545808190189e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.398677730894113e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.042724800224891e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.447446543971973e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,2.988607824189311e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.243396277960613e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.4420318514548365e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,2.2810645668614307e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,2.3210181629933247e-15,,,,,,,,1.0856253515369058e-14,6.842268728055724e-15,,,,4.296947614777924e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,,4.446064552184917e-16,,,,,,,,,,,,,,,,,,,1024
,,,6.162266151454756e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,,,5.688709779524311e-15,,,67108864
,9.412270417225946e-16,,,,,,,,3.8435515154694476e-15,1.7474522061923891e-15,,,,1.0402570520499326e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,,7.881497009071289e-15,,,,2.685963880362413e-15,,,,,,,,,,,,,,,17408
,,,,,5.013034123215746e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.512295055145383e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.9271560625849483e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,2.118193167080892e-16,,,,1.95758921094736e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,9.191304662104407e-16,,,,,,,,,,,,,,,16384
,,,,,5.61287696916054e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.2868106090731166e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.0627676910489877e-16,,,,,,,,,,,,,,,,,,,1024
,,,6.035921735862307e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,3.208189579148295e-15,,,,,,,,1.810814822360528e-14,8.76016469814771e-15,,,,1.5188652269068908e-14,,,,,,,,,,,,,,,17922
,,,,,,,,,4.215387665824585e-15,1.697305736651225e-16,,,,4.9817170091731355e-15,,,,,,,,,,,,,,8.059146934262966e-17,268453376
,,,,,,,,,,1.2140646282886172e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.1250457789332496e-15,,,,,,,,,,,,,,,16384
,2.7338152654912438e-15,,,,,,,,6.550780571846582e-15,5.761124964715266e-15,,,,1.6030920238706553e-15,,,,,,,,,,,,,,,17922
,,,,,,,,,,1.5639381284090428e-16,,,,9.501353958114569e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,2.774639044616659e-16,,,,1.1629987922675331e-15,,,,,,,,,,,,,,6.819300636704833e-17,268452864
,,,,,,,,2.9856823502985766e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,1.558741976983262e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.1347357967911151e-15,,,,,,,,,,,,,,,16384
,,,,4.2479208167701885e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,1.7930050919388e-15,,,,1.4884255364517277e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.172312328864965e-17,268435456
,,,,4.327979500452957e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,1.2413272909573286e-15,,,,,,,,,,,,,,,16384
,,,,,5.490300340218315e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,1.227448195589405e-15,,,,,,,,5.987590045148965e-15,4.660582013369676e-15,,,,8.51376868309899e-15,,,,,,,,,,,,,,,17922
,,,,,6.705634558278195e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,3.0898716744082896e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,4.5331596788090864e-15,,,,,,,,,,,,,,,,,,,,,,,,32
1.9467785894761963e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,4.2066897237428616e-15,2.502707537530099e-16,,,,3.576648198161538e-15,,,,,,,,,,,,,,1.0977950419307378e-16,268453376
,,,,,,,,,,1.1309264142407628e-16,,,,9.490083565190295e-16,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.2435094863680353e-16,,,,,,,,,,,,,,,,,,,1024
,,,7.611508386937711e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.456271226334178e-15,,5.2634034167812515e-15,,,,,,,,,,,,,,,,,,,,,,,,40
,1.149906243996587e-15,,,,,,,,7.403176799123007e-15,1.9558175582604e-15,,,,3.4459087963881245e-14,,,,,,,,,,,,,,,17922
1.8243890215799695e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,2.8219420342084e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,2.8498135546374882e-15,1.3037017929951423e-15,,,,9.61928553360141e-16,,,,,,,,,,,,,,,17920
,,,,,,,,,,9.966098143548607e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,2.677644496354933e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.3075431699950645e-15,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.2729542052710382e-16,,,,1.8421152761123307e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.111873928601111e-16,,,,2.5922927128102957e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.1880840103361333e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,7.1774537964103e-16,4.578525874097997e-15,,,,,,,,,,,,,,,,,,,,768
,2.862671773518168e-15,,,,,,,,5.896261303835677e-15,3.7569730201317716e-15,,,2.2916230976699967e-16,1.3593818261612847e-14,,,,,,,,,,,,,,,26114
,,,5.4480762036830644e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,7.327070330090914e-15,2.759050729515734e-16,,,,1.072557544152715e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,,,,,1.249402413983017e-15,,,,,,,,,,,,,,,16384
,,,5.738307922006775e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.473241079949465e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,2.823136457923925e-16,,,,1.2534399106093853e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,7.605403777795277e-15,1.257109760469423e-15,,,,5.221547319511993e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,,3.7376571603913555e-16,,,,1.1767264365247302e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.813352979317224e-16,,,,3.014620673756886e-15,,,,,,,,,,,,,,,17408
,,,5.39612059691149e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.7971093991112143e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,1.098017524799033e-16,,,,,,,,,,,,,,,,,,,1024
,7.667576048241483e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,3.041722823283464e-17,,,,,16777216
,,,,4.6482152509251504e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,1.0515156891618278e-15,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.2054043759123164e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.2469735873185548e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,,,,,,,,1.6857535060624874e-15,,,,,,,,2097152
,,,,,,,,2.5791942337203706e-15,1.2313154970048302e-14,,,,,,,,,,,,,,,,,7.607781134481508e-15,,,67109632
,,,,,,,,,,6.32706747137756e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,2.7171701126189664e-15,,,,,,,,,,,,,,,,,,,,512
,,,5.406349132841986e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,2.5033175304905294e-15,,,,2.00442492449639e-15,,,,,,,,,,,,,,6.715979938946131e-17,268452864
,,,,,,,,,,5.861147146120369e-16,,,,1.3398435323248668e-15,,,,,,,,,,,,,,,17408
,,,5.62178557878508e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,2.5962382631941337e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,2.7041231994963936e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,3.6365952580225775e-16,,,,,,,,,,,,,,,,,,,,,256
,2.1784777488161886e-15,,,,,,,,5.550519329180981e-15,5.902806109050587e-15,,,,1.3664879863330936e-14,,,,,,,,,,,,,,1.0065286331318496e-16,268453378
,3.5753738444039e-15,,,,,,,8.919523407269545e-16,2.0874088214306336e-14,1.0617784587983305e-14,,,2.3454439777503326e-16,1.1153520625301673e-14,,,,,,,,,,,,,,,26370
,,,,,,,,,,2.8092800541218636e-16,,,,,,,,,,,,,9.761837092974512e-17,,,,,5.648335150243576e-17,276825088
,,,,,,,,,,6.233537024066354e-16,,,,1.3293459372779496e-15,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,1.1670362888938965e-15,,,,,,,,,,,,,,,16384
,2.0154114754137105e-15,,,,,,,,4.79597407668561e-15,3.145214072692989e-15,,,,3.3828457646367166e-15,,,,,,,,,,,,,,,17922
,,,,,4.851337436228826e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,2.4236150915439864e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,3.071610378810673e-15,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,1.3370400728556552e-16,,,,4.013511510327355e-15,,,,,,,,,,,,,,,17408
,,,,,,,,2.823629454090007e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,5.393494352858693e-16,,,,3.6517467774140146e-15,,,,,,,,,,,,,,,17408
,3.673441655222035e-15,,,,,,,,,3.3868347938859728e-15,,,,,,,,,,,,,,,,,,,1026
,,,,,,,,,,3.3375544748412176e-16,,,,9.094403834660917e-16,,,,,,,,,,,,,,,17408
,,,,,,,,,6.5094651722308e-15,7.634762935846901e-16,,,,4.9566838033610626e-15,,,,,,,,,,,,,,1.1075971087623605e-15,268453376
,,,,,,,,,,,,,,8.916751128095617e-16,,,,,,,,,,,,,,,16384
,,2.3911270478660293e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.4161052921199323e-16,,,,,,,,,,,,,,,,,,,1024
,1.2742014499734412e-15,,,,,,,,4.3349841947205264e-15,1.948542974099594e-15,,,,2.771560054661819e-15,,,,,,,,,,,,,,,17922
,,,5.9342173803519575e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.957639245236182e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,8.486068841020208e-15,6.023959055736327e-16,,,,2.1110164186626074e-15,,,,,,,,,,,,,,2.9067647992788496e-16,268453376
,,,6.033190061645301e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.482194814735026e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.1707635055835325e-16,,,,,,,,,,,,,,,,,,,1024
,,,5.5647157040483555e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.647647420508235e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.504971538185315e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.55785722921987e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.626609344853313e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.665899606961217e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.554196666220847e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.3606741652107175e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.898423063663386e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.964147444114748e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.682401250339261e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.034933073027479e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,7.035689619808731e-15,4.719727970570328e-16,,,,4.4592572631619836e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,4.6655052949151884e-15,4.077138496836634e-16,,,,2.5220393371461915e-15,,,,,,,,,,,,,,,17920
,,,5.959963260412482e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.7314506426592544e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.82565694097515e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.55141601325643e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,2.457674503526171e-16,,,,8.75682982128593e-15,,,,,,,,,,,,,,,17408
,2.4521553220452872e-15,,,,,,,4.068736603946787e-16,1.3826594096624597e-14,6.005170027703286e-15,,,,1.3353179725220118e-14,,,,,,,,,,,,,,,18178
,,2.2967877784335175e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,4.424137926330474e-15,1.513799056361997e-15,,,,4.85090014592984e-15,,,,,,,,,,,,,,,17920
,,,,,,,,,1.1378128642450857e-14,5.887127485720034e-16,,,2.113341702697568e-16,7.499535307439162e-15,,,,,,,,,,,,,,5.837756083543468e-17,268461568
,,,6.138728324907995e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,6.243929048565077e-16,,,,3.0646863067432315e-15,,,,,,,,,,,,,,,17408
,,2.4068500067549196e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,8.803700054600733e-16,,,,,,,,,,,,,,,16384
2.082439472368743e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.836466480699674e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.003782423104695e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.850193948171302e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,1.9588449408862238e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,1.1343905151912825e-16,,,,,,,,,,,,,,,,,,,1024
,,,,4.386970358962638e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
1.8221770962514033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,4.172075427257734e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,3.375659306944118e-16,,,,1.0491397522646826e-15,,,,,,,,,,,,,,,17408
,,,,,5.61287696916054e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.586101664691173e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,3.786985551182708e-16,,,,,,,,,1048576
,,,,,4.441879263953452e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,4.525335834850939e-15,,,,,,,,,,,,,,,,,,,,,,,,32
