23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,131072
,0.16235231301070407,,,,,,,,0.3414129582324545,0.29360953029350173,,,,0.20262519846333968,,,,,,,,,,,,,,,17922
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,0.09944133540423801,,,,,,,,0.34237442209432206,0.1019244752177914,,,,0.4562597672836484,,,,,,,,,,,,,,,17922
,,,,,,,,,0.40509851107115513,0.1126333113672019,,,,0.47358484098214304,,,,,,,,,,,,,,0.008683336579499944,268453376
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,0.1992871637964533,,,,,,,,0.4401286402248117,0.19228492601973624,,,,0.1682992699589988,,,,,,,,,,,,,,,17922
,0.27228773522391797,,,,,,,,,0.3544736980051826,,,,0.35256623120175257,,,,,,,,,,,,,,0.020672335569146848,268452866
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,0.04830256789441213,,,,0.9234496150192879,,,,,,,,,,,,,,0.028247817086300094,268452864
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,0.021760914054164613,,,,0.9782390859458354,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1048576
,0.0767506499771734,,,,,,,,0.3868275435040794,0.23075502654417596,,,,0.3035351953207205,,,,,,,,,,,,,,0.002131584653850852,268453378
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,8192
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,0.11108415814526011,,,,,,,,0.47505736229244716,0.3136613245202726,,,,0.1001971550420201,,,,,,,,,,,,,,,17922
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,134217728
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,65536
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,0.08584422077285793,,,,0.9141557792271421,,,,,,,,,,,,,,,17408
,,,,,,,0.0013216796088508483,0.17597811643460406,0.6662397925188978,0.0025962452119664818,0.0006113089002210006,0.005774739124407239,,,,,,,0.01856291409004897,,,,,,,0.12845360277280768,,0.00046160133819597086,336076672
,,,,,,,,,,0.17505922424254047,,,,0.8249407757574596,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,0.6403469003452482,,,,,,,,0.35965309965475184,,,,,,,,,,,,,,,,,,,1028
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,0.0811999394473509,,,,,,,0.010804899141523733,0.27273065220736514,0.16704784784373067,,,,0.46821666136002954,,,,,,,,,,,,,,,18178
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,0.017362251099663783,,,,,,,,0.461228771714107,0.05383935552007193,,,0.005102171262410088,0.4577997701031186,,,,,,,,,,,,,,0.004667680300628457,268461570
,,,,,,,,,,0.23294664508172977,,,,0.7670533549182702,,,,,,,,,,,,,,,17408
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,0.6940039138789678,,,,0.30599608612103224,,,,,,,,,,,,,,,17408
,,,,,,,,,,0.3539912814188312,,,,0.6460087185811688,,,,,,,,,,,,,,,17408
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,0.4641248135945666,,,,0.5358751864054334,,,,,,,,,,,,,,,17408
,,,,,,,,,0.6063972236226494,0.0743683359331726,,,,0.31923444044417804,,,,,,,,,,,,,,,17920
,,,,,,,,,,0.11529886643833628,,,,0.8847011335616638,,,,,,,,,,,,,,,17408
,,,,,,,,,0.4290019991227789,0.06582725688837515,,,,0.4289886163342242,,,,,,,,,,,,,,0.07618212765462175,268453376
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,0.1517136252004574,,,,,,,,0.37320120014875,0.4012923841464779,,,,0.06793400517557588,,,,,,,,,,,,,,0.005858785328738834,268453378
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,0.08036477672788613,,,,0.7902911939551371,,,,,,,,,,,,,,0.12934402931697664,268452864
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,0.11025726065185978,,,,,,,,0.34577071153354366,0.1538499711482519,,,,0.3901220566663447,,,,,,,,,,,,,,,17922
,0.09935653888841053,,,,,,,0.010767452683853445,0.35129539253329967,0.18845378986687514,,,0.003310349198747037,0.34681647682881434,,,,,,,,,,,,,,,26370
,,,,,,,,,,0.25921993069615146,,,,0.7407800693038485,,,,,,,,,,,,,,,17408
,,,,,,,,,,0.11125508627738638,,,,0.8887449137226137,,,,,,,,,,,,,,,17408
,,,,,,,,,,0.17483752962763485,,,,0.8251624703723651,,,,,,,,,,,,,,,17408
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,0.015057308306030758,,,,0.9849426916939692,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,0.32092262557517376,0.2431290138184019,,,,0.4359483606064244,,,,,,,,,,,,,,,17920
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,0.08695436711482252,,,,,,,,0.5770103537982089,0.050238350862315276,,,,0.2857969282246534,,,,,,,,,,,,,,,17922
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,33554432
,0.09310825291556749,,,,,,,0.013887087148925269,0.3125022796067325,0.15084243159778354,,,,0.4296599487309912,,,,,,,,,,,,,,,18178
,,,,,,,,,,0.2682064049321186,,,,0.7317935950678814,,,,,,,,,,,,,,,17408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,268435456
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0.5460151916944049,0.04134192779024977,,,,0.3736342108811281,,,,,,,,,,,,,,0.03900866963421719,268453376
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,128
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,16777216
,0.09618828692425438,,,,,,,0.012568553460095387,0.21201239922644552,0.6384829035613179,,,,0.039298281959502745,,,,,,,,,,,,,,0.0014495748683841963,268453634
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
