23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,0.08247366388571714,,,,,,,0.9175263361142828,,,,,,,,,,,,,,,,,,,,516
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,0.3639750860296791,,,,0.6030438669016235,,,,,,,,,,,0.032981047068697394,,,,,,,,,,,,131140
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,0.9453956625159552,,,,,,,,,,,,,,,0.054604337484044876,,,,33555456
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,0.9862111359452388,0.013788864054761233,,,,,,,,,,,,,,,,,,,1536
,,0.1220466293236947,,,,,,,0.8446304418846838,0.03332292879162151,,,,,,,,,,,,,,,,,,,1540
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,0.937495791594815,,,,0.06250420840518506,,,,,,,,,,,,,,,,,,,,,,,68
,,0.4406055531084877,,,,0.4631864543081727,,,,,,,,,,,,,,,,,0.09620799258333972,,,,,,8388676
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1048576
,,0.3942414029365334,,0.4682084723833297,,0.0037399449421200506,,,,,,,,,,0.039156342859624514,0.0011325921523498972,,,,,,0.02332883563159645,0.024141077540120303,0.04605133155432567,,,,58916948
,,0.9411785858010233,,,,0.058821414198976664,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,0.03966959170096543,0.7833376411730963,,,,0.059350105038772874,,,0.09299502771859504,0.006704872657056281,,,,,,0.005485187302994493,0.0041572381103481765,,,,,,0.0039329938233812044,,,,,0.00436734247479013,277022278
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8704558481393645,,,,0.12954415186063553,,,,,,,,,,,,,,,,,,,,,,,68
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,0.7339150304740668,,,,,,,,0.2660849695259333,,,,33685504
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,0.04001552572464612,0.6572399886450667,0.08188784307434777,,,0.1672912376266213,0.0021688619325810642,,0.04269591079206685,,,,,,,0.001489068071898501,0.0015225030664709849,0.0016749277713946518,,,,,0.0022608108002659592,,,,,0.0017533224946400111,277283534
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8083080687484526,,,,0.0674492078054615,,,,,,,,,,,0.1114160684141674,,,,,,,,0.01282665503191853,,,,33685572
,,0.789296764674806,,,,0.09869661325111219,,,,,,,,,,,0.03517957217128953,,,,,,0.0646483153751503,,,,,0.012178734527641972,276955204
,,0.7264907885281191,,,,,,,,,,,,,,,,,,,,,0.15921930028663953,,,,,0.11428991118524139,276824068
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8562000926754149,,,,0.14379990732458509,,,,,,,,,,,,,,,,,,,,,,,68
,,0.901829653042224,,,,0.0766219411253256,,,,,,,,,,,0.021548405832450414,,,,,,,,,,,,131140
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,0.8675317927153462,0.0852136417029059,,,0.012668674730681851,,,0.029556819994781013,0.0012057101312822358,,,,,,0.0009037666056505633,0.0012484913298426395,,,,,,0.0016711027895095385,,,,,,8586828
,,0.9644868817497473,,,,0.03551311825025271,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,32768
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.0448822028145298,0.9551177971854702,,,,,,,,,,,,,,,,,,,,,,,,,,12
,0.2938342088727658,0.5657131838296475,,,,0.10125215285375709,,,,,,,,,,,,,,,,,0.03920045444382973,,,,,,8388678
,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8388608
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.759501435834013,,,,0.24049856416598703,,,,,,,,,,,,,,,,,,,,,,,68
,0.051871686834999466,0.4911714224362947,,,,0.08363496891955889,,,0.22685018807038618,0.010208280222352067,,,0.012255508321267417,0.052122207976139964,,,,,,,,,0.01747312721334889,0.0014919626474922752,0.004228255195001979,,,0.04869239216315812,327181894
,,0.13708023065051475,,,,0.7425065561692521,0.12041321318023314,,,,,,,,,,,,,,,,,,,,,,196
,,0.428149219876973,,,,0.571850780123027,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,268435456
,,0.788575232171457,,,,0.211424767828543,,,,,,,,,,,,,,,,,,,,,,,68
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.0928836644329794,0.7841575758423549,,,,,,,,0.021828141387021157,,,,,,,,,,,,,0.10113061833764449,,,,,,8389638
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,0.13780257939490165,0.5103284963892628,,,,0.011212132651367,,,0.31640150915200704,,,,,,,0.00903328542046537,,,,,,,0.01146528098243683,,,,,0.003756716009559271,276890182
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4096
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,0.08265456026046095,0.6379376736356138,,,,0.2680951560710021,,,,,,,,,,0.011312610032923213,,,,,,,,,,,,,65606
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,0.11345764044828072,,,,,,,,0.5072825220079993,0.11446674354446887,,,,0.21759281084366186,,,,,,,,0.016698883443416145,,,,,,0.03050139971217311,272647682
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,0.056551976144442045,0.41609732135452965,,,,0.03583694626213414,,,0.35125445073523087,0.008974361421982515,,,,,,,,,,,,,0.12116954321707256,,,,,0.010115400864608054,276825670
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8562947866212376,,,,0.14370521337876244,,,,,,,,,,,,,,,,,,,,,,,68
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.560739044255091,0.4392609557449091,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,0.7775905323336899,,,,,,,,,,,,,,,,,0.22240946766631003,,,,,,8388672
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,0.6391332332690544,,,,,,,,,,,,,,0.06200903412412849,,,,,,,0.29885773260681714,,,,,,8454148
,,0.9176036904722847,,,,0.07459140093372482,,,,,,,,,,0.007804908593990403,,,,,,,,,,,,,65604
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,67108864
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,8192
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,0.3772527803661166,0.6227472196338834,,,,,,,,,,,,,,,,,,,,,,,,,,12
,,0.8760882240238753,,,,0.12391177597612478,,,,,,,,,,,,,,,,,,,,,,,68
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.06272796044707199,0.6235879760807937,,,,0.022349296822814103,,,0.1909104676005796,0.005858359668874194,,,,,,0.024493092207758246,,,,,,,0.06679836328881582,,,,,0.003274483883292322,276891206
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.7407503922552084,,,,,,,,,,,,,,,,,,,,,0.2592496077447916,,,,,,8388612
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2097152
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2048
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.2956053026824234,0.08209631390293087,,,,,,,0.6222983834146457,,,,,,,,,,,,,,,,,,,,518
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,0.8146671776492521,0.1716751218693513,,,0.013657700481396595,,,,,,,,,,,,,,,,,,,,,,,76
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,0.18129604295940932,,,0.6731419513556947,0.11255295202087456,,,,,,,,,,0.03300905366402152,,,,,,,,,,,,,65636
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.03267015910493592,0.5740956703082122,,,,0.024786306297269668,,,0.35511827554007913,0.004368388483131311,,,,,,,,,,,,,0.004783575561862659,,,,,0.004177624704509118,276825670
,,,,,,0.6256926574607407,,,,0.37430734253925924,,,,,,,,,,,,,,,,,,,1088
,0.1463067040438852,0.8225013013058684,,,,,,,,,,,,,,0.019219011062937313,,,,,,,0.011972983587309041,,,,,,8454150
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,0.8689883019027165,,,,0.13101169809728358,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2048
,,0.15449575392872517,,,,,,,0.5977735692845394,0.24773067678673547,,,,,,,,,,,,,,,,,,,1540
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,0.269244747090192,,,,,,,0.6997437116699166,0.022710453199890606,,,,,,,,,,,,,0.008301088040000657,,,,,,8390148
,,0.12426862453463851,,,,,,,0.8251445289748499,0.050586846490511546,,,,,,,,,,,,,,,,,,,1540
,,,,,,,,,0.9384534840917899,0.06154651590821014,,,,,,,,,,,,,,,,,,,1536
,0.16131797753647886,0.06902923786260187,,,,0.17971386389704808,,,0.5483600473492884,,,,,,,,,,,,,,0.04157887335458276,,,,,,8389190
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,0.21473598621280085,0.6008065776162508,,,,0.13244879965544573,,,,,,,,,,0.03874069475998697,,,,,,,,,,,,0.013267941755515598,268501062
,,0.7955585292592958,,,,0.20444147074070418,,,,,,,,,,,,,,,,,,,,,,,68
,,0.5366297315178045,,,,,,,0.4470949789496933,0.01627528953250228,,,,,,,,,,,,,,,,,,,1540
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8963116510851136,,,,,,,,,,,,,,,,,,,,,0.10368834891488647,,,,,,8388612
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,131072
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,,,,0.8582642616042517,,,,,,,,,,,0.14173573839574827,,,,,,,,,,,,131136
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.044041510475796346,0.9252757169571671,,,,0.030682772567036522,,,,,,,,,,,,,,,,,,,,,,,70
0.052930637079779526,0.057918335115658554,0.6030509088242095,,,,0.04496756789920931,,,0.21008738467793603,0.0035019874366427834,,,,,,0.003908560252821216,,0.0034949774370051576,,,,,0.014916446772422457,,,,,0.005223194504315373,277153351
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,0.5662417436484054,,0.43375825635159454,,,,,,,,,,,,,,,,,,,,,,,,40
,0.05124877765983107,0.6467332862210692,,,,0.018668395378657276,,,0.25961044400509775,0.0037029927584631664,,,,,,0.002652970076046596,,,,,,,0.009917725044172692,,,,,0.007465408856662258,276891206
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,128
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,0.9708454000877027,,,,,,,,,,,,,,,,,,,,,0.029154599912297328,,,,,,8388612
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2048
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8303991209764162,,,,,,,,,,,,,,0.10404731096104887,,,,,,,0.06555356806253484,,,,,,8454148
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.8205376424230578,,,,0.08433228969698836,,,,,,,,,,,0.036257143210463125,,,,,,0.05887292466949071,,,,,,8519748
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,0.8739275369606648,,,,,,,,,,,0.12607246303933514,,,,,,,,,,,,131136
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.6994779824798752,,,,0.2892135428245156,,,,,,,,,,,,,,,,,0.011308474695609232,,,,,,8388676
,,0.716307221238391,,,,0.0788402348364349,,,0.13906026929676552,0.009200571664676676,,,,,,0.007371058717736489,,,,,,,0.04538124349766712,,0.0012791817411862956,,,0.0025602190071419596,310445636
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,16384
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1024
,,0.6244297082406464,,,,0.3755702917593536,,,,,,,,,,,,,,,,,,,,,,,68
,,0.812514674328058,,,,0.0835864433040833,,,0.09848723146237594,,,,,,,,,,,,,,0.005411650905482695,,,,,,8389188
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.9032889863558586,,,,0.027880283185383672,,,,,,,,,,0.012115208628603174,,,,,,,0.05671552183015457,,,,,,8454212
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
0.22232946289598526,,,0.5321229159424119,,,0.08328033844862587,0.012986166281223387,,0.1394986960555444,,,,,,,,,,,,,,,,,,,0.00978242037620928,268436169
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.17276161002494686,0.1933294419594447,,,0.24365875555653166,0.036522185522691576,0.00700611279627042,,0.2654718105448738,0.006896022783968041,,,0.00464619911069912,,,0.051588770253527566,,,,,,,0.015918908852213927,,0.0022001825948323893,,,,42018534
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,0.1585283703273424,0.82005466518087,0.02141696449178762,,,,,,,,,,,,,,,,,,,1792
,,,,,,,,0.033184606660984974,0.9474804961416096,0.019334897197405453,,,,,,,,,,,,,,,,,,,1792
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,0.04478721501879899,0.5931108597530197,,,,0.04886152329518897,,,0.24738169473827182,0.00835563681449082,,,,,,0.01352839226402106,,,,,,,0.03298747205011979,0.002530527492182131,0.002993792251359992,,,0.005462886322546683,327222854
,,,,,0.36132604669903395,,,,0.6159077656551795,0.02276618764578673,,,,,,,,,,,,,,,,,,,1568
,0.3245723757378456,0.0826560426257123,,,,0.02174289843836786,0.008325018004022237,,0.45252570422732924,0.015872693042316473,,,,0.037421912289613626,,0.01115433805243422,,,,,,,0.03209872953126563,,0.002016082174602198,,,0.011614205876490681,310462150
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,0.12261351931705897,0.36250950958311795,,,0.13310312246920722,0.2161194863055295,,,0.12964259801663813,0.004176225737582473,,,,,,0.017367995381418384,,,,,,,0.011465563540945816,0.0018953451635472529,0.001106634484954414,,,,58787430
,0.42426680048590376,0.1796256772848929,,,,0.05096268788196287,,,0.32039501618662525,,,,,,,,,,,,,,0.016738902975307335,0.0039782402393709285,0.004032674945936719,,,,58720838
,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8388608
,0.02657024389503423,0.829323487717208,,,,0.020284529543202295,,,0.11340765812730166,,,,,,,,,,,,,,0.0076501513521116836,,,,,0.002763929365142334,276824646
,0.06654606905271754,0.7900641092064774,,,,0.12637746224966084,,,,0.008609398479449082,,,,,,,,,,,,,0.008402961011695189,,,,,,8389702
,,0.6551137030883125,,,,,,,,,,,,0.28657262125369004,,,,,,,,,,,,,,0.058313675657997464,268451844
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.44711670789844365,,,,0.5528832921015564,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,256
,,0.8820126784980374,0.09097537127982823,,,0.027011950222134287,,,,,,,,,,,,,,,,,,,,,,,76
0.03129975916336343,0.026806610200469542,0.7553135959606863,0.051369189404683026,,,0.025725738360517496,,,0.10131002906006853,0.0014067915712036559,,,,,,0.0014859944156933112,,,,,,,0.004376049030695317,,0.00025660693841166336,,,0.0006496358942077777,310445647
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,0.9864140780048234,,,,,,,,,,,,,,,,,,,,,,,,,,0.013585921995176659,268435460
,,0.39282104129617035,,,,0.25119047708719183,,,,0.34153452187270106,,,,,,,,,,,,,,0.01445395974393671,,,,,16778308
,0.13328257274193672,0.3606131079411661,,,,0.08466308578056841,,,0.40625090371705164,0.015190329819277289,,,,,,,,,,,,,,,,,,,1606
,,0.055069159507690944,,,,,,,0.6493055809148007,0.03483888379081046,,,,0.16234317434879264,,,,,,,,,0.043274612104558886,,0.005537186161458875,,,0.04963140317188739,310396420
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,67108864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,268435456
,0.272700706606622,0.6509489229792849,,,,,,,,,,,,,,0.051838318120826704,,,,,,,0.024512052293266445,,,,,,8454150
,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,512
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,64
