23Na,24Mg,27Al,28Si,39K,44Ca,48Ti,51V,52Cr,54Fe,55Mn,59Co,60Ni,63Cu,66Zn,75As,88Sr,90Zr,93Nb,98Mo,111Cd,120Sn,121Sb,138Ba,139La,140Ce,184W,205Tl,208Pb,embedding
,,1.8788521660426502e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.202409098310808e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,5.027594687688527e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,1.2290399142579685e-16,,,,,,,,,,,,,,,,,,2048
,,,5.411801192025771e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,2.968103424260913e-15,,,,,,,,,,,,,,,,,,,,512
,,2.565344809163802e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,9.898635778076082e-16,,,,,,,,,,,,,,1.2402788115678852e-16,,,,,,,7.814204974607408e-17,,,,,,8454148
,,8.197388076224314e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.6562063311406768e-15,,,,2.72996569848086e-16,,,,,,,,,,,1.1736993937330189e-16,,,,,,1.9058069630794916e-16,,,,,,8519748
,,,5.251923532762295e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,6.677858474257439e-16,,,,,,,,,,,9.633453920054535e-17,,,,,,,,,,,,131136
,,1.4483515681267625e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.3099876095122424e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.564062672188942e-15,,,,1.4736349364678263e-15,,,,,,,,,,,,,,,,,5.762027333458444e-17,,,,,,8388676
,,2.3611117452116775e-14,,,,2.5987537043913366e-15,,,4.583743195569707e-15,3.032717970171088e-16,,,,,,2.429668834414897e-16,,,,,,,1.4958691446584305e-15,,4.2164743615925626e-17,,,8.439064955433786e-17,310445636
,,,,,,,,,,,,,,5.331690129965813e-16,,,,,,,,,,,,,,,16384
,,4.50558507422806e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.606219393770311e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.6345269400809737e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.772890949232135e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,9.14392364408153e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.2194291471465913e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.82418433206605e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,2.2862057462746374e-16,,,,,,,,,,,,,,,,,,,1024
,,3.436408961474987e-16,,,,2.0668669335127695e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,2.396646198310926e-14,,,,2.4655201672601376e-15,,,2.9050435188961183e-15,,,,,,,,,,,,,,1.5962557943875778e-16,,,,,,8389188
,,4.847388850748862e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,7.23605399804293e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.4867232385056574e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.3483649948354073e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.544571705857105e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.526997011226467e-14,,,,4.713121685229575e-16,,,,,,,,,,2.0480585555345138e-16,,,,,,,9.587677214374547e-16,,,,,,8454212
,,1.5112443133418279e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
4.810197503679349e-15,,,1.1512717606457124e-14,,,1.8018074208120854e-15,2.8096152356347754e-16,,3.018116765958422e-15,,,,,,,,,,,,,,,,,,,2.11647046057941e-16,268436169
,,1.623193276515245e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,1.0405126176248459e-14,1.1643890311517973e-14,,,1.4675135842663736e-14,2.1996666304573444e-15,4.2196578070611817e-16,,1.5988897559808947e-14,4.1533525400180236e-16,,,2.7983235384190266e-16,,,3.107100377728218e-15,,,,,,,9.587677214374547e-16,,1.3251310581506483e-16,,,,42018534
1.6789387553831362e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,4.257159089438688e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.82350099904783e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6796762218093669e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,1.8268658696349136e-15,9.450232005541698e-15,2.4680706286476824e-16,,,,,,,,,,,,,,,,,,,1792
,,,,,,,,4.667010289139096e-16,1.3325157864385118e-14,2.719217530031123e-16,,,,,,,,,,,,,,,,,,,1792
,,,5.705404166932454e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,7.923804952919623e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6568202130226923e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,1.2699967296778763e-15,1.6818390067491355e-14,,,,1.3855287667679898e-15,,,7.014813115035273e-15,2.369343890734282e-16,,,,,,3.836142507609519e-16,,,,,,,9.35400462082938e-16,7.175622860412997e-17,8.489267231655864e-17,,,1.54906880486411e-16,327222854
,,,,,7.578733758417001e-15,,,,1.2918528897337241e-14,4.775157408048581e-16,,,,,,,,,,,,,,,,,,,1568
,5.7799750603956064e-15,1.4719363096799338e-15,,,,3.871968784428721e-16,1.4825166908060523e-16,,8.05856406810945e-15,2.8266043811444e-16,,,,6.664082833746162e-16,,1.9863611501665447e-16,,,,,,,5.716132056504717e-16,,3.5902330450699847e-17,,,2.0682542733284374e-16,310462150
,,,,4.616459448586926e-14,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,6.282670887231283e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.01452329048811e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,3.076864494624949e-16,,,,,,,,,,,,,,,,,,,,,,,64
1.7386590804289211e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,7.766572837198752e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,3.3464632059049806e-15,,,,,,,,,,,,,,,,,,,,512
,,2.528848544821655e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,5.842693055213306e-15,1.7274047803922606e-14,,,6.342536235886723e-15,1.02983735298258e-14,,,6.177637762218916e-15,1.990025671710852e-16,,,,,,8.276074821373457e-16,,,,,,,5.463489576672713e-16,9.031565267818694e-17,5.273256697887756e-17,,,,58787430
,3.5301173140284594e-15,1.4945777343437385e-15,,,,4.240356932371445e-16,,,2.6658508105595047e-15,,,,,,,,,,,,,,1.3927625527922538e-16,3.310099855158155e-17,3.355392322047356e-17,,,,58720838
,,,,,,,,,,,,,,,,,,,,,,,7.564149902126584e-17,,,,,,8388608
,9.643901337274664e-16,3.010101798020762e-14,,,,7.362446591024189e-16,,,4.1162296823156936e-15,,,,,,,,,,,,,,2.7766890340352444e-16,,,,,1.0031922253303248e-16,276824646
,1.4136774693675412e-15,1.6783798749349614e-14,,,,2.6847111115858873e-15,,,,1.8289453950409282e-16,,,,,,,,,,,,,1.785090663852257e-16,,,,,,8389702
,,1.2779123084418258e-15,,,,,,,,,,,,5.590093417923218e-16,,,,,,,,,,,,,,1.1375088556771316e-16,268451844
,,1.2018121160428508e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.6621868412140154e-15,,,,2.055381328015657e-15,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,3.246345364833307e-16,,,,,,,,,,,,,,,,,,,,,256
,,6.988035139649047e-14,7.207822595346887e-15,,,2.140110476236712e-15,,,,,,,,,,,,,,,,,,,,,,,76
4.816833279665047e-15,4.125366315270869e-15,1.1623794440774714e-13,7.905390574491089e-15,,,3.959027033790777e-15,,,1.5590967233753372e-14,2.1649624913592725e-16,,,,,,2.2868506168207817e-16,,,,,,,6.734460317883828e-16,,3.949017097170011e-17,,,9.997482020717015e-17,310445647
,,1.7926892193108153e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.1939505355251255e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.826948599900196e-15,,,,,,,,,,,,,,,,,,,,,,,,,,6.648176320193454e-17,268435460
,,1.5008670189725718e-15,,,,9.59733473787895e-16,,,,1.304914568801895e-15,,,,,,,,,,,,,,5.522482044661119e-17,,,,,16778308
,2.1594487968578734e-15,5.842665894381458e-15,,,,1.3717142081366666e-15,,,6.582091020652842e-15,2.4611424267466435e-16,,,,,,,,,,,,,,,,,,,1606
,,3.706847695148471e-16,,,,,,,4.370643964022956e-15,2.345095462433473e-16,,,,1.0927739356070321e-15,,,,,,,,,2.9129261745101644e-16,,3.72722335763001e-17,,,3.340818238364456e-16,310396420
,,,,,,2.333948383939887e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,,,,,,,,,,,,,,,,,4.576478011100637e-15,,,67108864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.813002063674804e-17,268435456
,8.30972323650467e-16,1.9835685276978675e-15,,,,,,,,,,,,,,1.5796148165150909e-16,,,,,,,7.46930116354996e-17,,,,,,8454150
,,,,,,,,,3.335590953030464e-15,,,,,,,,,,,,,,,,,,,,512
,,,5.2174602048283835e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,1.2848360013967533e-15,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,1.1586630786105268e-15,,,,,,,,,,,,,,,,,,,,,,,64
3.3606911286050328e-15,6.022863936415934e-15,3.576136403883065e-14,2.1652589488769302e-14,,,5.832894761126788e-15,2.487598795154322e-16,,3.690305840902629e-14,8.750205037361597e-16,1.5932654206904792e-16,,7.228445810340081e-16,3.242367532312119e-15,,,,,,,1.7763179412574764e-15,,5.964462745037476e-16,,9.878739915173447e-17,,,1.7623154741185474e-15,312504015
,,,,,,,,,,1.479071894920502e-16,,,,,,,,,,,,,,,,,,,1024
,3.311175182141808e-15,4.0869510401675654e-14,1.6575912229928276e-14,,5.836581613074616e-15,3.90039187645789e-15,,,5.8101505829046425e-15,2.571993657163275e-16,,,,,,,,,,,,,,,,,,,1646
,,2.4241321831664425e-15,,,,4.363153228363658e-16,4.348952013704844e-16,,9.452406316334494e-15,,,,,,,8.769492079859518e-17,,,,,,,7.245113928862768e-17,,6.036488326970361e-17,,,1.2950725738347658e-16,310444740
,,,5.6361870091675186e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,8.643926274138791e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,8.410829674053108e-15,,,,,,,,,,,,,,,,,,,,512
,,2.4779053898647373e-15,,,,,,,,,,,,,,,,,,,,,1.4789885401994969e-16,,,,,,8388612
,,,,,,,,,,,,,,5.638544156077386e-16,,,,,,,,,,,,,,,16384
,7.540634353072143e-15,,,,,,,,4.90556635368261e-15,,,,,,,,,,,,,,2.1127492497139677e-16,,,,,6.915087430887986e-17,276824578
,,6.926955108031745e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.4489932962135605e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.625087247656819e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.4098250618372696e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.383735660375759e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.3447347046838154e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.6553457541203575e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.3719369367646634e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.726022903318447e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.575688494757033e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,3.648777150569101e-16,,,,,,,,,,,,,,,,,,,,,256
,,1.4062134116502142e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,9.050932987057312e-16,7.816868751271192e-15,,,,3.4176234759694216e-16,,,6.92131006292919e-15,1.3595605513039835e-16,,,,,,,,,,,,,,,,,,3.708467236928378e-16,268437062
,,1.6087279724055674e-15,,,,,,,,,,,,,,8.221070902828198e-17,,,,,,,9.745666732243698e-17,,,,,1.6721924288052574e-16,276889604
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.619662750521208e-17,,134217728
,,2.801192477378698e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.308412403704994e-15,,4.2587339629962e-15,,,,,,,,,,,,,,,,,,,,,,,,40
,,6.581044958812278e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.6603000052887276e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6737779122499129e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,8.703341221361588e-15,,,,,,,,,,,,,,,,,,,,,,,,,,5.0553183304751877e-17,268435460
,1.801387318960841e-15,1.8596995111154966e-14,1.1085912936610472e-14,,,1.0200750622518761e-14,,,7.649761489179392e-15,1.3543643998782032e-16,,,,,,,,,,,,,,,,,,,1614
,,6.263436843105713e-16,,,,1.2535229952543323e-15,2.0314085110995708e-16,,5.6775071408861156e-15,,,,,,,,,,,,,,1.0737265102426671e-16,,3.407579207627408e-17,,,,41943748
,,2.069731676576257e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,8.514996191930877e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.361651538795223e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,4.52735917188205e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,4.642111956866125e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,7.609341226844296e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.5276091013907945e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,8.291727345656847e-16,,,,4.035160539963572e-15,,,,,,,,,,,,,,,,,,,,,,,68
,,,5.623808998295107e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.21077746571534e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,1.456213148644488e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.6879671932479686e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,2.94438353510926e-16,,,,,,,,,,,,,,,,,,,1024
,,4.03074534816704e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.6094536617532266e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,3.8471272567332634e-15,2.490796521360391e-14,,,,7.076945942876165e-16,,,5.1534570041009436e-15,4.891204372361773e-16,,,,,,6.786195240064404e-16,,,,,,,9.438506640003107e-16,,8.163099720955749e-17,,,1.221887287143651e-16,310445638
,,,,,,,,,,,,,,,,,,,,,1.6931009769509247e-15,,,,,,,,2097152
,,6.581044958812278e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,1.0875450141918035e-15,3.133247534236659e-15,,,,2.1466842792297352e-16,,,,1.0755048996552258e-16,,,,,,,,,,,,,6.239523324766377e-16,,,,,6.648176320193454e-17,276825158
,,,,,4.623855622418783e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,4.126833389707799e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,,,,,,,,,,,,7.844030081262069e-17,,,,,,,,,,,,,65536
1.6560829835715249e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,6.678528617875996e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.2037059355745055e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.357776112538194e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,6.373379053685979e-16,,,,,,,,,,,,,,,16384
,,7.804308544971786e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.738588330134529e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.098734171679833e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,6.933244392660586e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.95542160127654e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.424644245029577e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,1.8606421931448502e-16,,,,,,,,,,,,,,,,,,,,,,128
,,,,,,,,,,,,,,,,,,,,,,1.5294581428297865e-16,,,,,,,4194304
,,,5.714178997896633e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.401818148699591e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,4.446510828388611e-15,,,,,,,,,,,,,,,,,,,,,,,,32
1.7128541538375766e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,4.261919688001495e-15,,,,,,,,,,,,,,,,,,,,512
,,6.681673512873597e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.4210410651214365e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.6759896006034034e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,5.505156314311534e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,,,1.3179914790741601e-16,,,,,,,,,,,,,,,,,,,1024
,,,,,,,,3.9350709333108053e-16,5.505723308955148e-15,,,,,,,,,,,,,,,,,,,,768
,,7.629762710441585e-15,,,,4.393724934891321e-15,,,,,,,,,,,,,,,,,,,,,,,68
,,,5.352639225437912e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.086994547692423e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,3.960254898079509e-15,,,,,,,,,,,1.4495734852742891e-16,,,,,,,,,,,,131136
,,7.552737665184796e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.16910910463501e-16,,,,4.531997888674985e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,1.255585322741145e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.1631330913804767e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.6046399626651403e-15,,,,5.338026773661258e-15,,,,,,,,,,,2.0995253619126785e-15,1.6873490344526366e-16,,,,,8.728199831409511e-17,,,,,,8781892
,1.4125371438550224e-15,3.521314303964246e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,9.187772048559489e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,,,,4.3030700567219926e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.770610485748448e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,6.670648472253431e-15,,,,,,,,,,,,,,,,,,,,,9.900873066147875e-17,,,,,,8388612
2.094768868399987e-15,1.908577733879138e-15,1.1820008441937056e-15,,,,8.756181590400121e-16,,,,1.3370440343020193e-16,,,,5.711220263308648e-16,,,,,,,,,,,,,,1.1995011359625977e-16,268452935
,,,,,,,,,,3.148765212837095e-16,,,,,,,,,,,,,,,,,,,1024
,,1.4980367650846404e-15,,,,2.711546254082028e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,,,,,,,,,,,,,1.109903520455119e-16,,,,,,,,,,,,131072
,,3.6662635221391785e-15,,,,1.2492251742301994e-15,,,,,,,,,,8.859915810943214e-16,,,,,,,,,8.711060971195866e-17,,,,33620036
,,2.5559108822205487e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.662822955429821e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.3410966328429385e-15,5.491304268811894e-15,,,,,,,,,,,,,,,,,,,,,4.293380965441196e-17,8.613210560733263e-17,,,,50331660
1.7194896928482106e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,3.2886110253805774e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.71940922064663e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.503359670900495e-15,,,,6.825214029448111e-16,,,2.722387084635371e-15,,,,,,,,,,,,,,7.926298938379795e-17,,,,,2.604659858085881e-16,276824644
,,2.464716507785648e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.870357311853134e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2.070438400710978e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,2.9364118442154403e-16,,,,3.442182735167864e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,1.1703656928986768e-15,,,,,,,,,,,,,,,,,,,,,3.640673292055728e-16,,,,,,8388612
1.7784725514677525e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.5841740193051605e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,7.964685050323843e-16,,,,4.151329864455059e-16,,,,,,,,,,,,,,,,,,,,,,,68
,,,,,5.048961901737453e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,5.354672738717197e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.359612466447968e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.291678837001783e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.526231443396236e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,7.004648198613478e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.858016887807705e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.277842757576236e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,6.1953230637439695e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,3.4049627910140045e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,5.828726406410788e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.907356782024715e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.894281805695737e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,1.6727992041897637e-16,,,,,,,,,,,,,,,,,,,,,,128
,,,,,,2.1773833532277875e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,3.798042069583372e-16,,,,3.592607951080353e-16,,,,1.023283746065577e-15,,,,,,,,,,,,,,,,,,,1092
,,4.2414356251834094e-16,,,,5.713909524142331e-16,,,,,,,,,,,,,,,,,,1.0807616438399648e-16,4.412174658342538e-17,,,,50331716
,,,,,4.535183434967196e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,1.173382693010038e-14,,,,1.7109383591202235e-15,,,4.118403993108488e-15,,,,,,,,,,,,,,5.641310757088175e-17,,3.661989750654946e-17,,,,41943620
,,2.40496830381172e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.8672299659814557e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.6641929814844822e-15,2.191377911208389e-15,8.244725598946676e-14,1.1385792187070554e-14,,,3.36315921621063e-15,1.6776782530470106e-16,,9.38064846888799e-15,1.3682208036802838e-16,,,,,,,,,,,,,2.617171047403323e-16,,,,,,8390351
,1.0807030611166948e-15,1.1220308381523519e-14,,,,,,,3.977062958463513e-15,1.9796333688592935e-16,,,,,,,,,,,,,,,,,,1.2563273813601295e-16,268436998
,,,,,,,,5.7455776495809376e-15,3.214964179775069e-14,1.588190796509047e-16,1.2521987253063385e-16,,,,,,,,,,,,,,,,,,3840
,,,,,,,,,,,,,,5.573943171871828e-16,,,,,,,,,,,,,,,16384
,,8.697384940800691e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
5.3145022600881255e-15,1.2152611967062134e-15,4.04160520197406e-14,,,,8.762321898555666e-16,,,1.6321592970796367e-14,2.6603278138722866e-16,,,,5.638544156077386e-16,,2.011497021322049e-16,,,,,,,4.2261473710220857e-16,,,,,2.1913778972695845e-16,276907591
,,,,,,,,,2.850681555613035e-15,,,,,,,,,,,,,,,,,,,,512
,,1.2216232868187185e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.153386145746115e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.5055910923921587e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,6.102918355382098e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.6417663192641624e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,,,5.587893160875934e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.7128541538375766e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,2.351509637149822e-16,,,,,,,,2.9080106143052117e-16,,,,,,,,,,,,,,,,,,,1028
1.6523965993406243e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,5.710691779651026e-15,,,,,,,,,,,,,,,,,,,,,,,,,,8
,1.782001876877242e-15,4.196478570641749e-14,,,,6.963359615761343e-16,,,1.0004724590157594e-14,4.3941071385499077e-16,,,,,,1.4573624619155005e-16,,,,,,,1.2719403458490266e-15,,,,,1.4939645710958842e-16,276891206
,9.153562283183937e-16,1.2785411863680736e-15,,,,2.5948900195673993e-16,,,,,,,,,,1.916665817381805e-16,,,,,,,1.5074430924867255e-16,,,,,5.528870836687139e-17,276889670
,,,,,,,,3.1680200225927236e-16,,,,,,,,,,,,,,,,,,,,,256
,,,,,6.634633395773975e-15,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,,,3.500851503127812e-15,,,,,,,,,,,,,,,,,,,,512
,,1.2301138463359638e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,3.278844195442656e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,5.423819113938708e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.533887107741006e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,2.46157186547123e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.7209641517505335e-15,2.3293570233354662e-15,1.54011017725808e-14,,,,4.845127456743232e-16,,,4.936009150968638e-15,2.0108102774139727e-16,,,,,,1.3408227552288192e-16,,,,,,,1.811820693619923e-16,,,,,2.467760141110229e-16,276891207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.364044401356999e-17,268435456
,,,,,,2.2510608841451426e-16,,,,,,,,,,,,,,,,,,,,,,,64
,,,,,,,,3.1896269162681156e-16,,,,,,,,,,,,,,,,,,,,,256
,,2.8955317468112094e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.555899351258736e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,8.140784514564815e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,4.675395759206581e-16,,,,,,,4.370643964022956e-15,,,,,,,,,,,,,,,,,,,,516
,,3.2477309279763464e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,8.864050730781586e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,5.85687607203508e-17,,,,,,8388608
,,3.3389253024112473e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,1.1348313610873636e-15,,,,,,,,,,,,,,,,,,,,,,,5.59942420858786e-17,,,,33554436
,,5.687968562983323e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,6.845194407856891e-16,,,,5.185886438087711e-16,,,,,,,,,,,3.25310037950738e-16,,,,,,,,,,,,131140
,7.614125590160657e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,2.0458324960599627e-15,,,,,,,,,,,,,,,,,,,,,1.0469964111892514e-16,,,,,,8388612
,,3.087354422624265e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4858205459543385e-17,268435456
,,,,,,,,,3.3703827213573544e-15,,,,,,,,,,,,,,,,,,,,512
